user_uuid,question_code,question_text,question_number,category_id,category_name,option_id,option_select,option_code,option_text,block_number,created_at
89e65d7e-24b6-4943-be7e-6eb7e5fead01,3_21,What’s your birthday vibe online?,,3,Online_Life,,OTHER,3_21_OTHER,Also this:,6,2025-08-20T06:09:43.029688
89e65d7e-24b6-4943-be7e-6eb7e5fead01,3_22,How do you feel when your birthday gets posted online by the platform (or others)?,,3,Online_Life,,B,3_22_B,B. I hide the date—too much pressure,6,2025-08-20T06:09:43.029690
89e65d7e-24b6-4943-be7e-6eb7e5fead01,3_23,"When people post birthday edits on TikTok, do you ever feel weird about your own?",,3,Online_Life,,B,3_23_B,B. Makes me wish I filmed more,6,2025-08-22T06:09:43.029693
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_1,"No dress code, no shade. Style isn’t just what you wear—it’s a way to say “this is me” without talking.  What’s your dream outfit if no one could judge?",,4,Pinky,,A,4_1_A,"A. Something sparkly, soft, or just super extra.",1,2025-08-03T06:09:43.029695
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_3,What color feels like “you” today?,,4,Pinky,,B,4_3_B,"B. Sky blue — chill, dreamy, floaty",1,2025-08-29T06:09:43.029697
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_5,What’s your favorite kind of quiet?,,4,Pinky,,C,4_5_C,C. Reading under a blanket,1,2025-08-23T06:09:43.029699
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_8,What’s a red flag you’d walk past with sunglasses on?,,4,Pinky,,OTHER,4_8_OTHER,Other,1,2025-08-11T06:09:43.029702
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_9,What’s your personal theme song when you enter a room?,,4,Pinky,,E,4_9_E,E. Make your own at suno.com,1,2025-08-10T06:09:43.029704
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_2,"Lip gloss, mascara, or blush—you only get one?",,4,Pinky,,OTHER,4_2_OTHER,Other,2,2025-08-03T06:09:43.029706
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_6,What tiny thing makes you feel loved?,,4,Pinky,,A,4_6_A,A. A text that says “made me think of you”,2,2025-08-18T06:09:43.029708
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_7,"If you could bottle a moment and wear it as perfume, what would it be?",,4,Pinky,,C,4_7_C,C. A moment you looked in the mirror and smiled,2,2025-08-24T06:09:43.029711
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_14,What’s a little thing that makes you feel pretty or powerful?,,4,Pinky,,OTHER,4_14_OTHER,Other,2,2025-08-09T06:09:43.029713
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_4,"If your emotions had a scent, what would today’s be?",,4,Pinky,,OTHER,4_4_OTHER,Other,3,2025-07-31T06:09:43.029716
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_10,👕👗 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins?,,4,Pinky,,A,4_10_A,A. Oversized hoodie + biker shorts = comfort queen,3,2025-08-14T06:09:43.029718
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_11,What’s your “I woke up late” outfit —on yourself or your crush?,,4,Pinky,,B,4_11_B,"B. Big sweatshirt, tiny earrings, and fuzzy slippers",3,2025-08-25T06:09:43.029720
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_12,If you had to wear one for a year—shy but somehow magnetic—on yourself or your crush—which one wins?,,4,Pinky,,D,4_12_D,"D. Soft button-up, chunky necklace, and a smile that makes people stare too long",3,2025-08-03T06:09:43.029722
89e65d7e-24b6-4943-be7e-6eb7e5fead01,4_13,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,4,Pinky,,OTHER,4_13_OTHER,Other,3,2025-08-20T06:09:43.029724
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_3,🔵 What’s your personal theme song when you enter a room? (Lowkey Edition),,5,Lowkey,,E,5_3_E,E. Make your own at suno.com,1,2025-08-09T06:09:43.029735
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_5,Your friend sends a long message. You don’t know how to reply.,,5,Lowkey,,C,5_5_C,C. Write. Overthink. Delete.,1,2025-08-18T06:09:43.029743
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_7,What’s your best move when you’re being watched?,,5,Lowkey,,B,5_7_B,B. Go silent mode.,1,2025-08-19T06:09:43.029746
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_9,👕👟 If you had to pick one outfit combo to see every day for a year—on yourself or your crush—which one wins? Lowkey,,5,Lowkey,,A,5_9_A,A. Hoodie + joggers = peak comfort mode,1,2025-08-05T06:09:43.029748
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_10,What’s your “I’m not trying but still cute” go-to—on yourself or your crush? Lowkey,,5,Lowkey,,D,5_10_D,"D. Flannel shirt, 2 rings, and headphones in (but not playing)",1,2025-08-10T06:09:43.029751
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_6,Where do you usually sit when things feel too much?,,5,Lowkey,,C,5_6_C,C. Quiet corners. No chatter.,2,2025-08-08T06:09:43.029759
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_8,What sound feels most like you?,,5,Lowkey,,B,5_8_B,"B. Gravel crunching. Steady, sharp.",2,2025-08-11T06:09:43.029761
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_11,🧲 If you had to wear one vibe for a year—lowkey nervous but somehow magnetic—on yourself or your crush—which one wins?,,5,Lowkey,,A,5_11_A,"A. Hoodie, sleeves pulled low, soft backpack, and sneakers that always look clean",2,2025-08-27T06:09:43.029763
89e65d7e-24b6-4943-be7e-6eb7e5fead01,5_12,💼 If you had to wear one vibe for a year—bossy but in denial——on yourself or your crush—which one wins?,,5,Lowkey,,C,5_12_C,"C. Backpack with snacks and an agenda, says “trust me”.",2,2025-08-22T06:09:43.029766
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_7,Have you ever changed yourself to fit in? [playlist:spiral],,6,Personal,,A,6_7_A,A. Yeah. So much I kinda forgot who I was.,1,2025-08-22T06:09:43.029789
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_32,What are you building right now that gives you energy or pride?,,6,Personal,,C,6_32_C,C. I’m helping others or doing something for the society that matters to me.,1,2025-08-13T06:09:43.029797
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_8,Who do you trust with your secrets?,,6,Personal,,C,6_8_C,C. A family member who actually listens.,2,2025-08-29T06:09:43.029800
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_27,If people go quiet when you walk by... what do you assume?,,6,Personal,,B,6_27_B,"B. I try not to care, but it makes me feel small.",2,2025-08-02T06:09:43.029804
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_30,What do you want to remind yourself when people leave you out? [playlist:Rejection] [playlist:Believe],,6,Personal,,B,6_30_B,B. I’ve got better things to focus on.,2,2025-08-11T06:09:43.029806
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_12,Where does your creativity show up most?,,6,Personal,,B,6_12_B,B. In the random stuff I say and the chaos I bring.,4,2025-08-18T06:09:43.029838
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_13,What’s your favorite way to express yourself?,,6,Personal,,B,6_13_B,"B. Writing, drawing, or making something that’s mine.",4,2025-08-22T06:09:43.029840
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_22,What color best matches your mood right now?,,6,Personal,,B,6_22_B,"B. Red – intense, fired up, confident or mad",4,2025-08-02T06:09:43.029849
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_23,"If your thoughts had a soundtrack today, what would it sound like?",,6,Personal,,E,6_23_E,E. Silence.  Just ambient existential humming.,4,2025-07-31T06:09:43.029851
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_24,"If your mind was a weather forecast today, what would it say?",,6,Personal,,A,6_24_A,A. Overcast with a chance of breakthroughs,4,2025-08-01T06:09:43.029853
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_20,How do you handle the pressure to be perfect?,,6,Personal,,B,6_20_B,B. I remind myself that trying my best is enough.,5,2025-08-02T06:09:43.029870
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_21,What helps you calm down when life feels too big?,,6,Personal,,A,6_21_A,A. Turn off everything. Shut the world out.,5,2025-08-26T06:09:43.029873
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_4,Do you ever think about how the way you talk affects how clearly you get your point across?,,6,Personal,,A,6_4_A,A. All the time.  I try to sound clear and confident—even if I’m nervous inside.,6,2025-08-03T06:09:43.029875
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_5,This isn’t grammar police—we don’t care where commas go. We’re just asking… how many “likes” per sentence are you rocking these days? No shade. Just stats.,,6,Personal,,B,6_5_B,"B. I’m working on using fewer, but I still drop one now and then.",6,2025-08-29T06:09:43.029877
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_6,"You know when you say “you know”… and the other person doesn’t actually know? But you say it anyway… because it feels right? So how often do you, like, you know… say “you know”?  (This question is—you know—kind of genius.)",,6,Personal,,A,6_6_A,"A. I say it when I’m nervous, you know?",6,2025-08-18T06:09:43.029879
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_26,Do you ever feel like you’re on the outside looking in?,,6,Personal,,A,6_26_A,A. All the time.  It’s like I’m invisible.,7,2025-08-19T06:09:43.029881
89e65d7e-24b6-4943-be7e-6eb7e5fead01,6_34,"After homework, who do you usually spend time with?",,6,Personal,,A,6_34_A,A. Mostly just myself.,7,2025-07-31T06:09:43.029885
89e65d7e-24b6-4943-be7e-6eb7e5fead01,7_1,"Forgiveness isn’t a race. Fast, slow, or never—how you handle it is still a story worth telling.  Do you forgive fast, slow… or never?",,7,Healing,,B,7_1_B,B. Slow. I need time.,1,2025-08-14T06:09:43.029919
89e65d7e-24b6-4943-be7e-6eb7e5fead01,7_3,Do you forgive yourself easily?,,7,Healing,,OTHER,7_3_OTHER,Other,1,2025-08-08T06:09:43.029928
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_3,"“When someone crosses the line, your body knows it—even if your face says nothing.”  [playlist:Believe]  What’s your go-to move when someone crosses the line?",,8,Defense,,C,8_3_C,C. Act like it didn’t bother you,1,2025-08-03T06:09:43.029964
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_4,You get one line to shut down a hater—what is it?,,8,Defense,,A,8_4_A,A. “You good? You seem… pressed. ”,1,2025-08-13T06:09:43.029967
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_12,"If someone tries to bring drama, what’s your signature move?",,8,Defense,,B,8_12_B,B. “You done?” with one eyebrow raised,1,2025-08-06T06:09:43.029976
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_13,No judgment—everyone handles tension their own way. Some pause. Some pounce. Some panic and joke. What’s your go-to rhythm?  We’re not clocking you like it’s the Olympics—just curious what your survival setting is. How many seconds do you pause before replying—especially with difficult people?,,8,Defense,,A,8_13_A,A. I pause forever because I’m scared to say the wrong thing.,1,2025-08-15T06:09:43.029978
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_5,"1 in 5 teens experienced bullying.  You see someone being physically bullied in the hallway—like shoved, blocked, or grabbed. What do you do?",,8,Defense,,D,8_5_D,D. I step in to stop it.,2,2025-08-24T06:09:43.029980
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_6,"If you see someone being verbally bullied, what do you do?",,8,Defense,,A,8_6_A,A. I froze and hoped someone else would say something.,2,2025-08-22T06:09:43.029982
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_7,"Let’s say someone starts physically bullying you—like shoving, hitting, or threatening you. What do you think you’d do?",,8,Defense,,A,8_7_A,A. I’d freeze and just hope it stops—or that someone else steps in.,2,2025-08-07T06:09:43.029985
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_8,"If someone’s byllied you—insulting, mocking, or spreading rumors. How would you respond?",,8,Defense,,A,8_8_A,A. I would act super nice so they won’t talk about me again.,2,2025-08-27T06:09:43.029987
89e65d7e-24b6-4943-be7e-6eb7e5fead01,8_9,If someone left a mean comment on your post... what would you do?,,8,Defense,,A,8_9_A,"A. I’d read it over and over, feeling awful.",2,2025-08-10T06:09:43.029989
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_1,Every house has a rhythm—what was yours? Vibes speak even when people don’t. Summer shows how people fit (or don’t)  What was your family vibe this summer?,,9,Family,,B,9_1_B,B. Eye rolls were the main language spoken.,1,2025-08-07T06:09:43.029997
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_2,Do you talk about your day or interesting topics during dinner?,,9,Family,,OTHER,9_2_OTHER,Other,1,2025-07-30T06:09:43.029999
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_3,Have you ever lied to your parents?,,9,Family,,B,9_3_B,No,1,2025-08-25T06:09:43.030004
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_4,How often do you lie in general?,,9,Family,,A,9_4_A,Often,1,2025-08-20T06:09:43.030006
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_5,"If you ever hide the truth from your parents, what are you usually hiding?",,9,Family,,OTHER,9_5_OTHER,Other,1,2025-08-09T06:09:43.030008
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_6,"When you avoid telling someone the full truth, what’s usually about this person?",,9,Family,,C,9_6_C,C. They might judge me or blame me.,1,2025-08-20T06:09:43.030010
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_7,What makes you feel safe enough to tell someone the whole truth?,,9,Family,,OTHER,9_7_OTHER,Other,1,2025-07-30T06:09:43.030013
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_8,"Sibling energy is real—whether it’s war, peace, or just awkward silence. Some bonds are loud. Some are quiet. All of them shape you.  What’s the dynamic you know too well?",,9,Family,,B,9_8_B,B. We’re solid—even if we don’t need to say it much.,1,2025-08-22T06:09:43.030015
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_23,Some things are hard to say out loud—but they still matter. Feeling misunderstood can make even love feel heavy. [playlist:Family]  What do you wish your parent understood about you?,,9,Family,,B,9_23_B,B. I’m more confident than they realize—they just don’t seem to trust me.,1,2025-08-21T06:09:43.030018
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_22,"You don’t always say it out loud—but it still leaks out. Some teens hide. Some shut down. Some start fights.  When something hurts, what do you actually do at home?",,9,Family,,B,9_22_B,B. I talk to someone in my family who usually understands.,2,2025-08-01T06:09:43.030020
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_9,"Every family has tension—loud or quiet, it shows up. Some people rush in. Some shut down. Some disappear. There’s no perfect way to handle it—but your pattern comes from somewhere—and it matters.  When someone in your family is upset, what do you do?",,9,Family,,C,9_9_C,C. I get frustrated—it’s not my job to fix everything.,3,2025-08-13T06:09:43.030028
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_10,Every house argues—it’s part of being human. But how it starts… and how it ends… tells you a lot. What’s the script you know by heart?  How do arguments usually go in your house?,,9,Family,,C,9_10_C,C. I yell. They yell. It never ends well.,3,2025-08-02T06:09:43.030031
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_11,Most tension starts small—until it builds into something big. It’s not just what people fight about—it’s what goes unsaid that builds pressure.  What sparks it most where you live?,,9,Family,,C,9_11_C,C. Bad moods bouncing around like dodgeballs.,3,2025-08-17T06:09:43.030033
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_12,Every couple fights—it’s part of being close. But how they argue teaches you something: What respect looks like. Whether people take responsibility. Whether things get repaired—or just buried.  How do your parents argue?,,9,Family,,A,9_12_A,A. They yell or fight loudly,3,2025-08-21T06:09:43.030035
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_14,Every household has repeat fights—like a playlist stuck on loop.  What do your parents usually argue about?,,9,Family,,OTHER,9_14_OTHER,Other,3,2025-07-30T06:09:43.030042
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_15,"Parents don’t always say what’s really going on. But you feel it—through their moods, their tone, their silence.  What do you think is weighing on them lately?",,9,Family,,B,9_15_B,B. Worrying about health—their own or the family’s,3,2025-08-01T06:09:43.030045
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_16,"Even if it’s not your fight, it affects you. Some teens hide. Some freeze. Some jump in.  What’s your instinct when the room goes tense?",,9,Family,,OTHER,9_16_OTHER,Other,3,2025-08-23T06:09:43.030049
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_17,"The kitchen CEO has the power: they choose the menu, set the vibe, control the spice level, and who complains about it.. Curious how your setup compares to others? You’re about to help build the stats.  Who cooks in your home most of the time?",,9,Family,,E,9_17_E,E. Carryout / Delivery,4,2025-08-04T06:09:43.030051
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_18,How’s the mess level in your house vs your room?,,9,Family,,A,9_18_A,"A. Our house is clean, but my room’s a mess",4,2025-08-18T06:09:43.030054
89e65d7e-24b6-4943-be7e-6eb7e5fead01,9_20,"Some people get paid for chores. Some get paid for grades. Some get… nothing. Allowance rules say a lot about how families see effort, trust, and money. Curious how your setup compares to others? You’re about to help build the stats.  Is your allowance based on anything?",,9,Family,,A,9_20_A,A. Housework,4,2025-08-18T06:09:43.030060
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_3,What’s stopping you from using AI more?,,10,Future,,A,10_3_A,A. I don’t really know what it’s for,1,2025-08-26T06:09:43.030081
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_4,What is your plan with AI?,,10,Future,,A,10_4_A,A. Build it.,1,2025-08-16T06:09:43.030084
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_5,"If you chose to build it or use it, which role sounds most like you?",,10,Future,,A,10_5_A,"A. Builder (make apps, games, tools, or new AI): Build the tech — AI engineer, developer, machine learning",1,2025-07-30T06:09:43.030086
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_6,Should we stop AI?,,10,Future,,B,10_6_B,"B.  No, keep it going.",1,2025-08-02T06:09:43.030088
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_8,"If you could make good money without a degree, would you skip college? No one path fits all. But asking these questions early? That’s what smart people do.",,10,Future,,B,10_8_B,B  Maybe—but I’d feel pressure from my family,2,2025-08-20T06:09:43.030100
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_9,Should you learn to weld and make $150k underwater?,,10,Future,,B,10_9_B,B.  Maybe—but only if it’s near a city. I still want a social life.,2,2025-08-08T06:09:43.030102
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_10,Plumbing: one of the last jobs robots can’t do (yet). Would you?,,10,Future,,A,10_10_A,A.  Yeah—job security matters.,2,2025-07-31T06:09:43.030105
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_11,Plenty of sunshine. Plenty of weeds. No robots in sight (yet). Jobs like hand-weeding are open. Would you take one?,,10,Future,,C,10_11_C,C  Nope. I’ve pulled weeds before. Never again.,2,2025-08-08T06:09:43.030107
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_12,How much would you want to be paid per year to pull weeds?,,10,Future,,A,10_12_A,"A  $20,000–$30,000",2,2025-07-31T06:09:43.030110
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_13,"How much do you think workers like this (e.g., weeding by hand) are usually paid per year?",,10,Future,,A,10_13_A,"A.  $20,001–$30,000",2,2025-08-24T06:09:43.030112
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_14,"Even before AI hit the job market, over half of young adults (18–29) were still living with their parents. If jobs stay flaky and rent keeps climbing, what’s your Plan B?",,10,Future,,A,10_14_A,"A.  “Just until I save up…” — 6 years later, still arguing over curfew",2,2025-08-27T06:09:43.030114
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_15,"When AI does the work, humans still need to eat. Should the government step in—or let it play out? Your ideas now could shape what happens next. This isn’t a quiz—it’s a fork in the road.",,10,Future,,B,10_15_B,B. Do nothing. That’s the trade-off in a capitalism system—freedom with fewer safety nets.,2,2025-08-12T06:09:43.030116
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_16,"Let’s say you got $1,000/month UBI, no strings attached. Would it be survival? Freedom? Strategy? What’s your real plan?",,10,Future,,B,10_16_B,"B. Pool it with others—shared living, bartering, co-ops. Take pressure off my hustle—so I can study, create, or breathe.",2,2025-08-25T06:09:43.030119
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_17,"If AI is so powerful—like, powerful enough to take everyone’s job—why can’t it earn $100K a year for everyone?",,10,Future,,A,10_17_A,"A  It’s a myth. AI is impressive, but not magic.",2,2025-08-22T06:09:43.030122
89e65d7e-24b6-4943-be7e-6eb7e5fead01,10_19,"If AI can do most of the thinking, what do you think humans are here for?",,10,Future,,C,10_19_C,"C. Honestly, I’m not sure.  It makes me feel replaceable.",2,2025-08-22T06:09:43.030133
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_1,Back-to-school isn’t just supplies and schedules. It’s a whole emotional climate change. What’s your first day of school vibe?,,11,School,,C,11_1_C,C. I’m nervous about where I’ll sit—in class and in the cafeteria.,1,2025-08-19T06:09:43.030165
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_2,What went through your head when you saw your class seating chart?,,11,School,,B,11_2_B,B. “Guess I got the worst seat.”,1,2025-08-11T06:09:43.030167
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_3,How different do you feel compared to last school year?,,11,School,,C,11_3_C,C. I’ve got a better plan this time.,1,2025-08-13T06:09:43.030170
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_4,What was your school vibe last year?,,11,School,,OTHER,11_4_OTHER,Other,1,2025-08-13T06:09:43.030174
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_6,What stresses you the most?,,11,School,,B,11_6_B,Long essays,1,2025-08-19T06:09:43.030180
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_8,"If you had to choose a vibe: cozy, chaotic, chill, or clever?",,11,School,,OTHER,11_8_OTHER,Other,2,2025-08-13T06:09:43.030190
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_9,Where do you feel most like yourself in school?,,11,School,,C,11_9_C,"C. In the cafeteria, hallways, or walking between classes—when I’m just being me with friends.",2,2025-08-15T06:09:43.030192
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_10,What’s your usual hallway energy?,,11,School,,C,11_10_C,"C. Head down, AirPods in, soul elsewhere.",2,2025-08-09T06:09:43.030196
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_11,"For some, lunch's the best part of the day. For others, it’s like surviving a social obstacle course. How does lunchtime usually feel for you?",,11,School,,OTHER,11_11_OTHER,Other,2,2025-08-18T06:09:43.030198
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_12,When the teacher asks a question and no one answers…,,11,School,,A,11_12_A,A. I raise my hand.  Silence makes me itch.,3,2025-08-26T06:09:43.030202
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_13,"If a teacher calls on you and you don’t know the answer, what do you do?",,11,School,,D,11_13_D,D. I mumble something safe so it looks like I tried.,3,2025-08-03T06:09:43.030204
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_14,"If you give the wrong answer in class, what do you do next?",,11,School,,E,11_14_E,E. Argue with the teacher to prove I was right anyway.,3,2025-08-25T06:09:43.030207
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_15,You said something in class or in a group… and everyone just ignored it. What’s your first thought?,,11,School,,B,11_15_B,B. Wow. That was awkward.  I’m never speaking up again.,3,2025-08-29T06:09:43.030209
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_16,How do you feel turning in something early?,,11,School,,B,11_16_B,B. Anxious. What if I missed something?,3,2025-08-11T06:09:43.030212
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_17,When a group project falls apart but you did your part…,,11,School,,C,11_17_C,C. I call a meeting and try to get everyone back on track.,3,2025-08-04T06:09:43.030214
89e65d7e-24b6-4943-be7e-6eb7e5fead01,11_19,What do you wish your teacher understood about you?,,11,School,,OTHER,11_19_OTHER,Others,4,2025-08-25T06:09:43.030225
89e65d7e-24b6-4943-be7e-6eb7e5fead01,12_1,Which video games do you play the most?,,12,Fun_Stuff,,A,12_1_A,"A. Competitive games (Fortnite, Call of Duty, Overwatch, Rainbow Six Siege)",1,2025-08-14T06:09:43.030236
89e65d7e-24b6-4943-be7e-6eb7e5fead01,12_2,Who do you play games with the most?,,12,Fun_Stuff,,B,12_2_B,B. With friends (online or in person),1,2025-08-15T06:09:43.030251
89e65d7e-24b6-4943-be7e-6eb7e5fead01,12_4,When do you usually play video games?,,12,Fun_Stuff,,A,12_4_A,A. After school or work,1,2025-08-21T06:09:43.030258
89e65d7e-24b6-4943-be7e-6eb7e5fead01,12_5,"If this were your last meal, what would you choose for your main course?",,12,Fun_Stuff,,OTHER,12_5_OTHER,Other,2,2025-08-09T06:09:43.030260
89e65d7e-24b6-4943-be7e-6eb7e5fead01,12_6,"If this were your last meal, what would you choose for your drink?",,12,Fun_Stuff,,D,12_6_D,D. Bubble Tea,2,2025-07-31T06:09:43.030263
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_1,What do you do when you feel a fart coming during class?,,13,Chaos,,D,13_1_D,D. Blame the chair. Loudly. Then look betrayed.,1,2025-08-09T06:09:43.030280
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_2,What’s the worst time for your stomach to make a weird noise?,,13,Chaos,,OTHER,13_2_OTHER,Other,1,2025-08-14T06:09:43.030282
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_3,What’s the worst time to sneeze?,,13,Chaos,,B,13_3_B,B. In the middle of a dramatic pause,1,2025-08-07T06:09:43.030285
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_4,Which day is the worst to wake up with a giant pimple?,,13,Chaos,,OTHER,13_4_OTHER,Other,1,2025-08-28T06:09:43.030288
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_5,What do you do when you wave back—and realize it wasn’t for you?,,13,Chaos,,OTHER,13_5_OTHER,Other,2,2025-08-13T06:09:43.030290
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_6,What’s the dumbest reason your friend group has ever argued?,,13,Chaos,,B,13_6_B,B. Someone left the group chat then came back like nothing happened,2,2025-08-01T06:09:43.030292
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_7,"If your group had a TV show, what’s the first episode called?",,13,Chaos,,OTHER,13_7_OTHER,Other,2,2025-08-01T06:09:43.030294
89e65d7e-24b6-4943-be7e-6eb7e5fead01,13_8,What’s the snack rule at your sleepovers?,,13,Chaos,,OTHER,13_8_OTHER,Other,2,2025-08-04T06:09:43.030297
ca683fa3-28e2-44b8-a196-27349b6cd1a9,1_1,"“Status: undefined, but not unloved.” Not all love lives are loud. Some are still forming, healing, daydreaming, or blooming when no one’s watching. What’s yours trying to say right now?  If your love life had a status update, what would it say?",,1,Love,,A,1_1_A,A. Unpaired. Unbothered. Still in orbit.,1,2025-08-11T06:09:43.030327
ca683fa3-28e2-44b8-a196-27349b6cd1a9,1_2,What kind of love do you believe in?,,1,Love,,B,1_2_B,B. Slow and real.,2,2025-08-18T06:09:43.030362
ca683fa3-28e2-44b8-a196-27349b6cd1a9,1_22,"Some love stories end with closure. Others end with… screenshots. Either way, if you can laugh now, it means you’ve made it somewhere new.  What’s a moment from a past relationship you laugh about now?",,1,Love,,B,1_22_B,B. All the cringey texts. I kept a few—for science.,4,2025-08-03T06:09:43.030917
ca683fa3-28e2-44b8-a196-27349b6cd1a9,1_24,"Your love life isn’t broken. It’s just in beta. Honest status updates are the start of real growth—and great stories. 💘 If your love life had a status update, what would it say?",,1,Love,,OTHER,1_24_OTHER,Or this:,5,2025-08-26T06:09:43.030947
